Nombre de Curso,Star,Seccion,Modalidad,Edificio,Salon,Inicio,Final,Dias,Catedratico,Aux,Restricciones,Inicio_Min,Final_Min,Codigo,Nombre_Limpio,Dias_Lista
0202 INGENIERIA ELECTRICA 2,laboratorio,_F,PRESENCIAL,T-1,LAB ELEC,17:20,19:00,"[None, None, None, None, 'X', None, None]",BRIAN ENRIQUE CHICOL MORALES,,Sin restricciones,1040,1140,0202,INGENIERIA ELECTRICA 2,['Viernes']
0202 INGENIERIA ELECTRICA 2,laboratorio,_G,PRESENCIAL,T-1,LAB EEB,19:00,20:40,"[None, 'X', None, None, None, None, None]",JORGE GILBERTO GONZALEZ PADILLA,,Sin restricciones,1140,1240,0202,INGENIERIA ELECTRICA 2,['Martes']
0202 INGENIERIA ELECTRICA 2,laboratorio,_I,PRESENCIAL,T-1,LAB ELEC,19:00,20:40,"[None, None, None, 'X', None, None, None]",JORGE GILBERTO GONZALEZ PADILLA,,Sin restricciones,1140,1240,0202,INGENIERIA ELECTRICA 2,['Jueves']
0202 INGENIERIA ELECTRICA 2,laboratorio,_J,PRESENCIAL,T-1,LAB ELEC,19:00,20:40,"[None, None, None, None, 'X', None, None]",JORGE GILBERTO GONZALEZ PADILLA,,Sin restricciones,1140,1240,0202,INGENIERIA ELECTRICA 2,['Viernes']
0202 INGENIERIA ELECTRICA 2,laboratorio,MI,PRESENCIAL,ITUG,2,08:00,12:10,"[None, 'X', None, None, None, None, None]",JORGE GILBERTO GONZALEZ PADILLA,,Sin restricciones,480,730,0202,INGENIERIA ELECTRICA 2,['Martes']
0202 INGENIERIA ELECTRICA 2,laboratorio,NI,PRESENCIAL,ITUG,2,08:00,12:10,"[None, None, None, 'X', None, None, None]",MIGUEL ANGEL ZAPETA RODRIGUEZ,,Sin restricciones,480,730,0202,INGENIERIA ELECTRICA 2,['Jueves']
0202 INGENIERIA ELECTRICA 2,laboratorio,OI,PRESENCIAL,ITUG,2,08:00,12:10,"[None, None, None, None, None, 'X', None]",MIGUEL ANGEL ZAPETA RODRIGUEZ,,Sin restricciones,480,730,0202,INGENIERIA ELECTRICA 2,['Sabado']
0202 INGENIERIA ELECTRICA 2,laboratorio,QI,PRESENCIAL,ITUG,2,13:10,17:20,"[None, None, None, None, None, 'X', None]",MIGUEL ANGEL ZAPETA RODRIGUEZ,,Sin restricciones,790,1040,0202,INGENIERIA ELECTRICA 2,['Sabado']
0204 CIRCUITOS ELECTRICOS 1,Clase normal,A,PRESENCIAL,T-3,114,09:00,09:50,"['X', None, 'X', None, 'X', None, None]",INGRID SALOME RODRIGUEZ DE LOUKOTA,,Sin restricciones,540,590,0204,CIRCUITOS ELECTRICOS 1,"['Lunes', 'Miercoles', 'Viernes']"
0204 CIRCUITOS ELECTRICOS 1,Clase normal,N,PRESENCIAL,T-3,114,14:50,15:40,"['X', None, 'X', None, 'X', None, None]",OTTO FERNANDO ANDRINO GONZALEZ,,Sin restricciones,890,940,0204,CIRCUITOS ELECTRICOS 1,"['Lunes', 'Miercoles', 'Viernes']"
0204 CIRCUITOS ELECTRICOS 1,laboratorio,_A,PRESENCIAL,T-1,LAB-CIRC,17:20,19:00,"['X', None, None, None, None, None, None]",JULIO ROLANDO BARRIOS ARCHILA,,Sin restricciones,1040,1140,0204,CIRCUITOS ELECTRICOS 1,['Lunes']
0204 CIRCUITOS ELECTRICOS 1,laboratorio,_B,PRESENCIAL,T-1,LAB-CIRC,17:20,19:00,"[None, 'X', None, None, None, None, None]",JULIO ROLANDO BARRIOS ARCHILA,,Sin restricciones,1040,1140,0204,CIRCUITOS ELECTRICOS 1,['Martes']
0204 CIRCUITOS ELECTRICOS 1,laboratorio,_C,PRESENCIAL,T-1,LAB-CIRC,17:20,19:00,"[None, None, 'X', None, None, None, None]",JULIO ROLANDO BARRIOS ARCHILA,,Sin restricciones,1040,1140,0204,CIRCUITOS ELECTRICOS 1,['Miercoles']
0204 CIRCUITOS ELECTRICOS 1,laboratorio,_D,PRESENCIAL,T-1,LAB-CIRC,11:30,13:10,"[None, 'X', None, None, None, None, None]",EDGAR YANUARIO LAJ HUN,,Sin restricciones,690,790,0204,CIRCUITOS ELECTRICOS 1,['Martes']
0204 CIRCUITOS ELECTRICOS 1,laboratorio,_E,PRESENCIAL,T-1,LAB-CIRC,09:50,11:30,"[None, None, None, 'X', None, None, None]",EDGAR YANUARIO LAJ HUN,,Sin restricciones,590,690,0204,CIRCUITOS ELECTRICOS 1,['Jueves']
0204 CIRCUITOS ELECTRICOS 1,laboratorio,_F,PRESENCIAL,T-1,LAB-CIRC,11:30,13:10,"[None, None, None, 'X', None, None, None]",EDGAR YANUARIO LAJ HUN,,Sin restricciones,690,790,0204,CIRCUITOS ELECTRICOS 1,['Jueves']
0204 CIRCUITOS ELECTRICOS 1,laboratorio,_K,PRESENCIAL,T-1,LAB-CIRC,08:00,09:40,"[None, None, 'X', None, None, None, None]",JORGE GILBERTO GONZALEZ PADILLA,,Sin restricciones,480,580,0204,CIRCUITOS ELECTRICOS 1,['Miercoles']
0204 CIRCUITOS ELECTRICOS 1,laboratorio,_L,PRESENCIAL,T-1,LAB-CIRC,09:50,11:30,"[None, None, 'X', None, None, None, None]",JORGE GILBERTO GONZALEZ PADILLA,,Sin restricciones,590,690,0204,CIRCUITOS ELECTRICOS 1,['Miercoles']
0206 CIRCUITOS ELECTRICOS 2,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,16:30,17:20,"['X', None, 'X', None, 'X', None, None]",MARIO ALBERTO REYES CALDERÓN,,Sin restricciones,990,1040,0206,CIRCUITOS ELECTRICOS 2,"['Lunes', 'Miercoles', 'Viernes']"
0206 CIRCUITOS ELECTRICOS 2,Clase normal,P,PRESENCIAL,T-1,L-III-8,16:30,17:20,"['X', None, 'X', None, 'X', None, None]",GUILLERMO ANTONIO PUENTE ROMERO,,Sin restricciones,990,1040,0206,CIRCUITOS ELECTRICOS 2,"['Lunes', 'Miercoles', 'Viernes']"
0206 CIRCUITOS ELECTRICOS 2,laboratorio,_A,PRESENCIAL,T-1,LAB-CIRC,14:00,15:40,"[None, 'X', None, None, None, None, None]",JORGE MARIO SITAVI COS,,Sin restricciones,840,940,0206,CIRCUITOS ELECTRICOS 2,['Martes']
0206 CIRCUITOS ELECTRICOS 2,laboratorio,_B,PRESENCIAL,T-1,LAB-CIRC,15:40,17:20,"[None, 'X', None, None, None, None, None]",JORGE MARIO SITAVI COS,,Sin restricciones,940,1040,0206,CIRCUITOS ELECTRICOS 2,['Martes']
0206 CIRCUITOS ELECTRICOS 2,laboratorio,_C,PRESENCIAL,T-1,LAB-CIRC,14:00,15:40,"[None, None, None, 'X', None, None, None]",JORGE MARIO SITAVI COS,,Sin restricciones,840,940,0206,CIRCUITOS ELECTRICOS 2,['Jueves']
0206 CIRCUITOS ELECTRICOS 2,laboratorio,_D,PRESENCIAL,T-1,LAB-CIRC,15:40,17:20,"[None, None, None, 'X', None, None, None]",JORGE MARIO SITAVI COS,,Sin restricciones,940,1040,0206,CIRCUITOS ELECTRICOS 2,['Jueves']
0208 INSTALACIONES ELECTRICAS,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,17:20,18:10,"['X', None, 'X', None, 'X', None, None]",GUSTAVO BENIGNO OROZCO GODINEZ,,Sin restricciones,1040,1090,0208,INSTALACIONES ELECTRICAS,"['Lunes', 'Miercoles', 'Viernes']"
0208 INSTALACIONES ELECTRICAS,laboratorio,_A,PRESENCIAL,T-1,LAB-INST,08:50,10:30,"[None, None, None, None, None, 'X', None]",CARLOS ALBERTO NAVARRO FUENTES,,Sin restricciones,530,630,0208,INSTALACIONES ELECTRICAS,['Sabado']
0208 INSTALACIONES ELECTRICAS,laboratorio,_B,PRESENCIAL,T-1,LAB-INST,10:30,12:10,"[None, None, None, None, None, 'X', None]",CARLOS ALBERTO NAVARRO FUENTES,,Sin restricciones,630,730,0208,INSTALACIONES ELECTRICAS,['Sabado']
0208 INSTALACIONES ELECTRICAS,laboratorio,_C,PRESENCIAL,T-1,LAB-INST,12:10,13:50,"[None, None, None, None, None, 'X', None]",CARLOS ALBERTO NAVARRO FUENTES,,Sin restricciones,730,830,0208,INSTALACIONES ELECTRICAS,['Sabado']
0209 INSTALACION DE EQUIPOS ELECTRONICOS,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,"['X', None, 'X', None, 'X', None, None]",ANA MARÍA NAVARRO OROZCO,,Sin restricciones,1190,1240,0209,INSTALACION DE EQUIPOS ELECTRONICOS,"['Lunes', 'Miercoles', 'Viernes']"
0210 TEORIA ELECTROMAGNETICA 1,Clase normal,N,PRESENCIAL,T-3,113,18:10,19:00,"['X', None, 'X', None, 'X', None, None]",ARMANDO GALVEZ CASTILLO,,Sin restricciones,1090,1140,0210,TEORIA ELECTROMAGNETICA 1,"['Lunes', 'Miercoles', 'Viernes']"
0210 TEORIA ELECTROMAGNETICA 1,Clase normal,P,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,"[None, 'X', None, None, None, None, None]",VÍCTOR RENÉ PÉREZ MAYÉN,,Sin restricciones,1140,1190,0210,TEORIA ELECTROMAGNETICA 1,['Martes']
0210 TEORIA ELECTROMAGNETICA 1,Clase normal,P,HÍBRIDA,HIBR,VIRTUAL,19:00,20:40,"[None, None, None, 'X', None, None, None]",VÍCTOR RENÉ PÉREZ MAYÉN,,Sin restricciones,1140,1240,0210,TEORIA ELECTROMAGNETICA 1,['Jueves']
0210 TEORIA ELECTROMAGNETICA 1,laboratorio,_A,PRESENCIAL,T-1,LAB TEO,16:30,18:10,"[None, None, None, None, 'X', None, None]",MATILDE LUCRECIA MARTINEZ AGUIRRE,,Sin restricciones,990,1090,0210,TEORIA ELECTROMAGNETICA 1,['Viernes']
0210 TEORIA ELECTROMAGNETICA 1,laboratorio,_B,PRESENCIAL,T-1,LAB TEO,19:00,20:40,"[None, None, None, None, 'X', None, None]",MATILDE LUCRECIA MARTINEZ AGUIRRE,,Sin restricciones,1140,1240,0210,TEORIA ELECTROMAGNETICA 1,['Viernes']
0210 TEORIA ELECTROMAGNETICA 1,laboratorio,_C,PRESENCIAL,T-1,LAB TEO,07:10,08:50,"[None, None, None, None, None, 'X', None]",MATILDE LUCRECIA MARTINEZ AGUIRRE,,Sin restricciones,430,530,0210,TEORIA ELECTROMAGNETICA 1,['Sabado']
0210 TEORIA ELECTROMAGNETICA 1,laboratorio,_D,PRESENCIAL,T-1,LAB TEO,08:50,10:30,"[None, None, None, None, None, 'X', None]",MATILDE LUCRECIA MARTINEZ AGUIRRE,,Sin restricciones,530,630,0210,TEORIA ELECTROMAGNETICA 1,['Sabado']
0210 TEORIA ELECTROMAGNETICA 1,laboratorio,_E,PRESENCIAL,T-1,LAB TEO,10:30,12:10,"[None, None, None, None, None, 'X', None]",MATILDE LUCRECIA MARTINEZ AGUIRRE,,Sin restricciones,630,730,0210,TEORIA ELECTROMAGNETICA 1,['Sabado']
0211 TEORIA ELECTROMAGNETICA 2,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,"[None, 'X', None, None, None, None, None]",HELMUNT FEDERICO CHICOL CABRERA,,Sin restricciones,1190,1240,0211,TEORIA ELECTROMAGNETICA 2,['Martes']
0211 TEORIA ELECTROMAGNETICA 2,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,19:00,20:40,"[None, None, None, 'X', None, None, None]",HELMUNT FEDERICO CHICOL CABRERA,,Sin restricciones,1140,1240,0211,TEORIA ELECTROMAGNETICA 2,['Jueves']
0212 CONVERSION DE ENERGIA ELECTROMECANICA 1,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,"[None, 'X', None, None, None, None, None]",ENDOR STEVE ORTIZ DEL CID,,Sin restricciones,1140,1190,0212,CONVERSION DE ENERGIA ELECTROMECANICA 1,['Martes']
0212 CONVERSION DE ENERGIA ELECTROMECANICA 1,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,19:00,20:40,"[None, None, None, 'X', None, None, None]",ENDOR STEVE ORTIZ DEL CID,,Sin restricciones,1140,1240,0212,CONVERSION DE ENERGIA ELECTROMECANICA 1,['Jueves']
0212 CONVERSION DE ENERGIA ELECTROMECANICA 1,laboratorio,_N,PRESENCIAL,T-1,LAB-MAQ,16:30,18:10,"['X', None, None, None, None, None, None]",JOSÉ LUIS MENDÓZA ALVARADO,,Sin restricciones,990,1090,0212,CONVERSION DE ENERGIA ELECTROMECANICA 1,['Lunes']
0212 CONVERSION DE ENERGIA ELECTROMECANICA 1,laboratorio,_P,PRESENCIAL,T-1,LAB-MAQ,17:20,19:00,"[None, 'X', None, None, None, None, None]",JOSÉ LUIS MENDÓZA ALVARADO,,Sin restricciones,1040,1140,0212,CONVERSION DE ENERGIA ELECTROMECANICA 1,['Martes']
0212 CONVERSION DE ENERGIA ELECTROMECANICA 1,laboratorio,_Q,PRESENCIAL,T-1,LAB-MAQ,17:20,19:00,"[None, None, None, 'X', None, None, None]",JOSÉ LUIS MENDÓZA ALVARADO,,Sin restricciones,1040,1140,0212,CONVERSION DE ENERGIA ELECTROMECANICA 1,['Jueves']
0212 CONVERSION DE ENERGIA ELECTROMECANICA 1,laboratorio,_R,HÍBRIDA,HIBR,VIRTUAL,07:10,08:50,"[None, None, None, None, None, 'X', None]",MARIO RENATO ESCOBEDO MARTINEZ,,Sin restricciones,430,530,0212,CONVERSION DE ENERGIA ELECTROMECANICA 1,['Sabado']
0213 CONVERSION DE ENERGIA ELECTROMECANICA 2,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,"['X', None, 'X', None, 'X', None, None]",LUIS MANUEL PÉREZ ARCHILA,,Sin restricciones,1190,1240,0213,CONVERSION DE ENERGIA ELECTROMECANICA 2,"['Lunes', 'Miercoles', 'Viernes']"
0214 MAQUINAS ELECTRICAS,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,"['X', None, 'X', None, 'X', None, None]",FERNANDO ALFREDO MOSCOSO LIRA,,Sin restricciones,1140,1190,0214,MAQUINAS ELECTRICAS,"['Lunes', 'Miercoles', 'Viernes']"
0214 MAQUINAS ELECTRICAS,laboratorio,_N,PRESENCIAL,T-1,LAB-MAQ,19:00,20:40,"[None, 'X', None, None, None, None, None]",JUAN CARLOS MORATAYA RAMOS,,Sin restricciones,1140,1240,0214,MAQUINAS ELECTRICAS,['Martes']
0214 MAQUINAS ELECTRICAS,laboratorio,_P,PRESENCIAL,T-1,LAB-MAQ,16:30,18:10,"[None, None, 'X', None, None, None, None]",JOSÉ LUIS MENDÓZA ALVARADO,,Sin restricciones,990,1090,0214,MAQUINAS ELECTRICAS,['Miercoles']
0214 MAQUINAS ELECTRICAS,laboratorio,_R,PRESENCIAL,T-1,LAB-MAQ,19:00,20:40,"[None, None, None, 'X', None, None, None]",JUAN CARLOS MORATAYA RAMOS,,Sin restricciones,1140,1240,0214,MAQUINAS ELECTRICAS,['Jueves']
0216 SUBESTACIONES,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,19:50,20:40,"[None, 'X', None, None, None, None, None]",DABNEY IVAN MENDOZA CENTENO,,Sin restricciones,1190,1240,0216,SUBESTACIONES,['Martes']
0216 SUBESTACIONES,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,19:00,20:40,"[None, None, None, 'X', None, None, None]",DABNEY IVAN MENDOZA CENTENO,,Sin restricciones,1140,1240,0216,SUBESTACIONES,['Jueves']
0218 LINEAS DE TRANSMISION,Clase normal,N,PRESENCIAL,T-3,315,19:50,20:40,"['X', None, 'X', None, 'X', None, None]",ARMANDO GALVEZ CASTILLO,,Sin restricciones,1190,1240,0218,LINEAS DE TRANSMISION,"['Lunes', 'Miercoles', 'Viernes']"
0219 TRANSMISION Y DISTRIBUCION,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,15:40,16:30,"[None, 'X', None, None, None, None, None]",SAUL CABEZAS DURAN,,Sin restricciones,940,990,0219,TRANSMISION Y DISTRIBUCION,['Martes']
0219 TRANSMISION Y DISTRIBUCION,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,15:40,17:20,"[None, None, None, 'X', None, None, None]",SAUL CABEZAS DURAN,,Sin restricciones,940,1040,0219,TRANSMISION Y DISTRIBUCION,['Jueves']
0219 TRANSMISION Y DISTRIBUCION,laboratorio,_N,PRESENCIAL,T-1,LAB-ELEC,17:20,18:10,"[None, None, None, 'X', None, None, None]",EDGAR ESTUARDO CHAJ RAMIREZ,,Sin restricciones,1040,1090,0219,TRANSMISION Y DISTRIBUCION,['Jueves']
0219 TRANSMISION Y DISTRIBUCION,laboratorio,_N,PRESENCIAL,T-1,LAB-ELEC,19:00,20:40,"[None, 'X', None, None, None, None, None]",EDGAR ESTUARDO CHAJ RAMIREZ,,Sin restricciones,1140,1240,0219,TRANSMISION Y DISTRIBUCION,['Martes']
0220 ANALISIS DE SISTEMAS DE POTENCIA 1,Clase normal,N,PRESENCIAL,T-3,209,19:00,19:50,"['X', None, 'X', None, 'X', None, None]",JORGE LUIS PEREZ RIVERA,,Sin restricciones,1140,1190,0220,ANALISIS DE SISTEMAS DE POTENCIA 1,"['Lunes', 'Miercoles', 'Viernes']"
0220 ANALISIS DE SISTEMAS DE POTENCIA 1,laboratorio,_N,HÍBRIDA,HIBR,VIRTUAL,17:20,19:00,"[None, 'X', None, None, None, None, None]",EDGAR ESTUARDO CHAJ RAMIREZ,,Sin restricciones,1040,1140,0220,ANALISIS DE SISTEMAS DE POTENCIA 1,['Martes']
0220 ANALISIS DE SISTEMAS DE POTENCIA 1,laboratorio,_N,HÍBRIDA,HIBR,VIRTUAL,19:00,20:40,"[None, None, None, 'X', None, None, None]",EDGAR ESTUARDO CHAJ RAMIREZ,,Sin restricciones,1140,1240,0220,ANALISIS DE SISTEMAS DE POTENCIA 1,['Jueves']
0221 SISTEMAS DE GENERACION,Clase normal,N,PRESENCIAL,T-3,209,18:10,19:00,"['X', None, 'X', None, 'X', None, None]",JORGE LUIS PEREZ RIVERA,,Sin restricciones,1090,1140,0221,SISTEMAS DE GENERACION,"['Lunes', 'Miercoles', 'Viernes']"
0222 PROTECCION DE SISTEMAS DE POTENCIA,Clase normal,N,PRESENCIAL,T-3,215,19:00,19:50,"['X', None, 'X', None, 'X', None, None]",ARMANDO GALVEZ CASTILLO,,Sin restricciones,1140,1190,0222,PROTECCION DE SISTEMAS DE POTENCIA,"['Lunes', 'Miercoles', 'Viernes']"
0224 ALTA TENSION,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,18:10,19:50,"[None, 'X', None, None, None, None, None]",SAUL CABEZAS DURAN,,Sin restricciones,1090,1190,0224,ALTA TENSION,['Martes']
0224 ALTA TENSION,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,"[None, None, None, 'X', None, None, None]",SAUL CABEZAS DURAN,,Sin restricciones,1090,1140,0224,ALTA TENSION,['Jueves']
0224 ALTA TENSION,laboratorio,_N,PRESENCIAL,T-1,LAB-ELEC,19:50,20:40,"[None, None, 'X', None, None, None, None]",EDGAR ESTUARDO CHAJ RAMIREZ,,Sin restricciones,1190,1240,0224,ALTA TENSION,['Miercoles']
0224 ALTA TENSION,laboratorio,_P,PRESENCIAL,T-1,LAB-ELEC,08:00,09:40,"[None, None, None, None, None, 'X', None]",EDGAR ESTUARDO CHAJ RAMIREZ,,Sin restricciones,480,580,0224,ALTA TENSION,['Sabado']
0230 INSTRUMENTACION ELECTRICA,Clase normal,N,PRESENCIAL,T-7,102,16:30,17:20,"['X', None, 'X', None, 'X', None, None]",OTTO FERNANDO ANDRINO GONZALEZ,,Sin restricciones,990,1040,0230,INSTRUMENTACION ELECTRICA,"['Lunes', 'Miercoles', 'Viernes']"
0230 INSTRUMENTACION ELECTRICA,Clase normal,P,PRESENCIAL,T-7,101,18:10,19:00,"['X', None, 'X', None, 'X', None, None]",OTTO FERNANDO ANDRINO GONZALEZ,,Sin restricciones,1090,1140,0230,INSTRUMENTACION ELECTRICA,"['Lunes', 'Miercoles', 'Viernes']"
0230 INSTRUMENTACION ELECTRICA,laboratorio,_A,PRESENCIAL,T-1,LAB-ELEC,13:10,14:50,"['X', None, None, None, None, None, None]",OTTO FERNANDO ANDRINO GONZALEZ,,Sin restricciones,790,890,0230,INSTRUMENTACION ELECTRICA,['Lunes']
0230 INSTRUMENTACION ELECTRICA,laboratorio,_B,PRESENCIAL,T-1,LAB-ELEC,14:50,16:30,"[None, 'X', None, None, None, None, None]",OTTO FERNANDO ANDRINO GONZALEZ,,Sin restricciones,890,990,0230,INSTRUMENTACION ELECTRICA,['Martes']
0230 INSTRUMENTACION ELECTRICA,laboratorio,_C,PRESENCIAL,T-1,LAB-ELEC,13:10,14:50,"[None, None, 'X', None, None, None, None]",OTTO FERNANDO ANDRINO GONZALEZ,,Sin restricciones,790,890,0230,INSTRUMENTACION ELECTRICA,['Miercoles']
0230 INSTRUMENTACION ELECTRICA,laboratorio,_D,PRESENCIAL,T-1,LAB-ELEC,14:50,16:30,"[None, None, None, 'X', None, None, None]",OTTO FERNANDO ANDRINO GONZALEZ,,Sin restricciones,890,990,0230,INSTRUMENTACION ELECTRICA,['Jueves']
0230 INSTRUMENTACION ELECTRICA,laboratorio,_E,PRESENCIAL,T-1,LAB-ELEC,13:10,14:50,"[None, None, None, None, 'X', None, None]",OTTO FERNANDO ANDRINO GONZALEZ,,Sin restricciones,790,890,0230,INSTRUMENTACION ELECTRICA,['Viernes']
0232 ELECTRONICA 1,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,19:00,19:50,"['X', None, 'X', None, 'X', None, None]",SERGIO LEONEL GOMEZ BRAVO,,Sin restricciones,1140,1190,0232,ELECTRONICA 1,"['Lunes', 'Miercoles', 'Viernes']"
0232 ELECTRONICA 1,laboratorio,_A,PRESENCIAL,T-1,LAB-ELEC,14:50,15:40,"[None, None, None, 'X', None, None, None]",CARLOS EDUARDO GUZMAN SALAZAR,,Sin restricciones,890,940,0232,ELECTRONICA 1,['Jueves']
0232 ELECTRONICA 1,laboratorio,_B,PRESENCIAL,T-1,LAB-ELEC,14:50,15:40,"[None, 'X', None, None, None, None, None]",CARLOS EDUARDO GUZMAN SALAZAR,,Sin restricciones,890,940,0232,ELECTRONICA 1,['Martes']
0232 ELECTRONICA 1,laboratorio,_C,PRESENCIAL,T-1,LAB-ELEC,14:00,14:50,"[None, None, None, None, 'X', None, None]",HUGO LEONEL TIUL VALENZUELA,,Sin restricciones,840,890,0232,ELECTRONICA 1,['Viernes']
0232 ELECTRONICA 1,laboratorio,_F,PRESENCIAL,T-1,LAB-ELEC,17:20,18:10,"['X', None, None, None, None, None, None]",CHRISTIAN ANTONIO ORELLANA LÓPEZ,,Sin restricciones,1040,1090,0232,ELECTRONICA 1,['Lunes']
0232 ELECTRONICA 1,laboratorio,_G,PRESENCIAL,T-1,LAB-ELEC,16:30,17:20,"[None, None, None, None, 'X', None, None]",CHRISTIAN ANTONIO ORELLANA LÓPEZ,,Sin restricciones,990,1040,0232,ELECTRONICA 1,['Viernes']
0233 ELECTRONICA APLICADA 1,Clase normal,N,HÍBRIDA,HIBR,VIRTUAL,16:30,17:20,"['X', None, 'X', None, 'X', None, None]",HECTOR FRANCISCO REYES FRANCO,,Sin restricciones,990,1040,0233,ELECTRONICA APLICADA 1,"['Lunes', 'Miercoles', 'Viernes']"
0234 ELECTRONICA 4,Clase normal,P,HÍBRIDA,HIBR,VIRTUAL,17:20,18:10,"['X', None, 'X', None, 'X', None, None]",HECTOR FRANCISCO REYES FRANCO,,Sin restricciones,1040,1090,0234,ELECTRONICA 4,"['Lunes', 'Miercoles', 'Viernes']"
0234 ELECTRONICA 4,laboratorio,_B,PRESENCIAL,T-1,LAB-ELEC,14:00,14:50,"['X', None, None, None, None, None, None]",CARLOS EDUARDO GUZMAN SALAZAR,,Sin restricciones,840,890,0234,ELECTRONICA 4,['Lunes']
0234 ELECTRONICA 4,laboratorio,_C,PRESENCIAL,T-1,LAB-ELEC,14:50,15:40,"['X', None, None, None, None, None, None]",CARLOS EDUARDO GUZMAN SALAZAR,,Sin restricciones,890,940,0234,ELECTRONICA 4,['Lunes']
0235 ROBOTICA,Clase normal,N,PRESENCIAL,T-3,312,18:10,19:00,"['X', None, 'X', None, 'X', None, None]",JUAN CARLOS CORDOVA ZECEÑA,,Sin restricciones,1090,1140,0235,ROBOTICA,"['Lunes', 'Miercoles', 'Viernes']"
0235 ROBOTICA,laboratorio,_A,PRESENCIAL,T-1,LAB-ELEC,18:10,19:00,"[None, 'X', None, None, None, None, None]",WENDY NORA MIRANDA LOPEZ,,Sin restricciones,1090,1140,0235,ROBOTICA,['Martes']
0236 SISTEMAS DE CONTROL 1,Clase normal,A,PRESENCIAL,T-3,111,08:00,08:50,"['X', None, 'X', None, 'X', None, None]",INGRID SALOME RODRIGUEZ DE LOUKOTA,,Sin restricciones,480,530,0236,SISTEMAS DE CONTROL 1,"['Lunes', 'Miercoles', 'Viernes']"
0236 SISTEMAS DE CONTROL 1,Clase normal,P,HÍBRIDA,HIBR,VIRTUAL,18:10,19:00,"['X', None, 'X', None, 'X', None, None]",GUSTAVO BENIGNO OROZCO GODINEZ,,Sin restricciones,1090,1140,0236,SISTEMAS DE CONTROL 1,"['Lunes', 'Miercoles', 'Viernes']"
0236 SISTEMAS DE CONTROL 1,practica,.A,PRESENCIAL,T-1,LABSISC,10:40,11:30,"['X', None, None, None, None, None, None]",MIGUEL VENTURA PEREZ,,Sin restricciones,640,690,0236,SISTEMAS DE CONTROL 1,['Lunes']
0236 SISTEMAS DE CONTROL 1,laboratorio,_A,PRESENCIAL,T-1,LABSISC,18:10,19:00,"[None, None, None, 'X', None, None, None]",HUGO LEONEL TIUL VALENZUELA,,Sin restricciones,1090,1140,0236,SISTEMAS DE CONTROL 1,['Jueves']
0236 SISTEMAS DE CONTROL 1,practica,.B,PRESENCIAL,T-1,LABSISC,10:40,11:30,"[None, None, 'X', None, None, None, None]",MIGUEL VENTURA PEREZ,,Sin restricciones,640,690,0236,SISTEMAS DE CONTROL 1,['Miercoles']
0236 SISTEMAS DE CONTROL 1,laboratorio,_B,PRESENCIAL,T-1,LABSISC,18:10,19:00,"[None, 'X', None, None, None, None, None]",HUGO LEONEL TIUL VALENZUELA,,Sin restricciones,1090,1140,0236,SISTEMAS DE CONTROL 1,['Martes']
0236 SISTEMAS DE CONTROL 1,practica,.C,PRESENCIAL,T-1,LABSISC,10:40,11:30,"[None, None, None, None, 'X', None, None]",MIGUEL VENTURA PEREZ,,Sin restricciones,640,690,0236,SISTEMAS DE CONTROL 1,['Viernes']
0236 SISTEMAS DE CONTROL 1,laboratorio,_C,PRESENCIAL,T-1,LABSISC,14:00,14:50,"[None, None, 'X', None, None, None, None]",HUGO LEONEL TIUL VALENZUELA,,Sin restricciones,840,890,0236,SISTEMAS DE CONTROL 1,['Miercoles']
0236 SISTEMAS DE CONTROL 1,practica,.E,PRESENCIAL,T-1,LABSISC,16:30,17:20,"['X', None, None, None, None, None, None]",HUGO LEONEL TIUL VALENZUELA,,Sin restricciones,990,1040,0236,SISTEMAS DE CONTROL 1,['Lunes']
